Day,GroupID,GroupNumber,GroupType,MouseID,MouseNumber,SocialRank,NormalizedDavidScore,FollowNormalizedDavidScore,ApproachNormalizedDavidScore,DavidScoreRank,ClassicalDavidScore,FractionOfTimeOutside,TimeOutsideEntropy,StartOfDayPreference,EndOfDayPreference,StartOfDayApproachPreference,EndOfDayApproachPreference,VisitsOutsideRate,ForagingCorrelation,EloRating,ContactRate,MeanContactRateInterval,ContactRateOutside,FractionOfTimeInContactOutside,MedianContactDuration,MeanContactDuration,ContactDurationPareto,LocationDurationPareto,DiffBetweenApproachesAndChases,ApproachAndEscape,ApproachAndChase,FractionOfChasesPerContact,FractionOfEscapesPerContact,FractionOfFollowsPerContact,FractionOfBeingFollowedPerContact,FractionOfNAChasesPerContact,FractionOfNAEscapesPerContact,AggressiveChaseRateOutside,AggressiveEscapeRateOutside,FollowRateOutside,BeingFollowedRateOutside,NAChaseRateOutside,NAEscapeRateOutside,AggressiveChaseRate,AggressiveEscapeRate,FollowRate,BeingFollowedRate,NAChaseRate,NAEscapeRate,NumberOfApproachs,ApproachRateOutside,NumberOfApproachesPerCoupleOut,NumberOfApproachesPerMiceOut,FractionOfApproachesPerContact,RatioBetweenApproachesAndBeingApproached,ApproachRate,ApproachEntropy,FractionOfBeingApproachedPerContact,BeingApproachedRateOutside,BeingApproachedRate,FractionOfApproachEscapeBehaviorPerAggression,Entropy,EntropyOutside,FractionOfTimeNearFoodOrWater,FoodOrWaterPerTimeOutside,FractionOfTimeInFeederOutside,FractionOfTimeInWaterOutside,ProximateVsDistantFood,ProximateVsDistantWater,FractionOfTimeAtHighPlace,HighPlacePerTimeOutside,FractionOfTimeInTheOpenOutside,FractionOfTimeInSmallNestOutside,FractionOfTimeOnRampOutside,FractionOfTimeInLabyrinthOutside,DistanceFromWallsInOpen,DistanceFromNest,FractionOfTimeAloneOutside,FractionOfTimeAloneInShelter,MeanNumberOfOtherMiceOutsideTogether,MeanNumberOfOtherMiceShelteredTogether,MedianSpeedOutside,MeanSpeedOutside,MeanTimeInLocations,StdTimeInLocations,TangentialVelocity,AngularVelocity,DistanceOutside,GridEntropy6x6,GridMI6x6,GroupGridMultiInfo6x6,NumberOfLeaves,LeavesRateOutside,FractionOfLeavesPerContact,LeaveRate,GroupPotts2nd,GroupPotts3rd,GroupPotts4th,GroupPotts2ndFraction,GroupPotts3rdFraction,GroupPotts4thFraction,GroupForagingMultiInfo,GroupForage2nd,GroupForage3rd,GroupForage4th,GroupForage2ndFraction,GroupForage3rdFraction,GroupForage4thFraction,PairwiseContactRate_1,PairwiseContactRate_2,PairwiseContactRate_3,PairwiseContactRate_4,PairwiseApproachRate_1,PairwiseApproachRate_2,PairwiseApproachRate_3,PairwiseApproachRate_4,PairwiseBeingApproachedRate_1,PairwiseBeingApproachedRate_2,PairwiseBeingApproachedRate_3,PairwiseBeingApproachedRate_4,PairwiseChaseRate_1,PairwiseChaseRate_2,PairwiseChaseRate_3,PairwiseChaseRate_4,PairwiseEscapeRate_1,PairwiseEscapeRate_2,PairwiseEscapeRate_3,PairwiseEscapeRate_4,PairwiseContactCount_1,PairwiseContactCount_2,PairwiseContactCount_3,PairwiseContactCount_4,PairwiseApproachCount_1,PairwiseApproachCount_2,PairwiseApproachCount_3,PairwiseApproachCount_4,PairwiseBeingApproachedCount_1,PairwiseBeingApproachedCount_2,PairwiseBeingApproachedCount_3,PairwiseBeingApproachedCount_4,PairwiseChaseCount_1,PairwiseChaseCount_2,PairwiseChaseCount_3,PairwiseChaseCount_4,PairwiseEscapeCount_1,PairwiseEscapeCount_2,PairwiseEscapeCount_3,PairwiseEscapeCount_4,PairwiseFractionTimeOutside_1,PairwiseFractionTimeOutside_2,PairwiseFractionTimeOutside_3,PairwiseFractionTimeOutside_4,PairwiseForagingCorr_1,PairwiseForagingCorr_2,PairwiseForagingCorr_3,PairwiseForagingCorr_4,SegsMeanContactDuration_1,SegsMeanContactDuration_2,SegsMeanContactDuration_3,SegsMeanContactDuration_4,SegsMeanContactDuration_5,SegsMeanContactDuration_6,SegsAggressiveChases_1,SegsAggressiveChases_2,SegsAggressiveChases_3,SegsAggressiveChases_4,SegsAggressiveChases_5,SegsAggressiveChases_6,SegsAggressiveEscapes_1,SegsAggressiveEscapes_2,SegsAggressiveEscapes_3,SegsAggressiveEscapes_4,SegsAggressiveEscapes_5,SegsAggressiveEscapes_6,SegsApproaches_1,SegsApproaches_2,SegsApproaches_3,SegsApproaches_4,SegsApproaches_5,SegsApproaches_6,SegsBeingApproached_1,SegsBeingApproached_2,SegsBeingApproached_3,SegsBeingApproached_4,SegsBeingApproached_5,SegsBeingApproached_6,SegsPercentageOfTimeOutside_1,SegsPercentageOfTimeOutside_2,SegsPercentageOfTimeOutside_3,SegsPercentageOfTimeOutside_4,SegsPercentageOfTimeOutside_5,SegsPercentageOfTimeOutside_6,SegsEntropy_1,SegsEntropy_2,SegsEntropy_3,SegsEntropy_4,SegsEntropy_5,SegsEntropy_6,SegsHighPlace_1,SegsHighPlace_2,SegsHighPlace_3,SegsHighPlace_4,SegsHighPlace_5,SegsHighPlace_6,SegsFoodOrWater_1,SegsFoodOrWater_2,SegsFoodOrWater_3,SegsFoodOrWater_4,SegsFoodOrWater_5,SegsFoodOrWater_6,SegsDistanceFromWalls_1,SegsDistanceFromWalls_2,SegsDistanceFromWalls_3,SegsDistanceFromWalls_4,SegsDistanceFromWalls_5,SegsDistanceFromWalls_6,SegsDistanceFromNest_1,SegsDistanceFromNest_2,SegsDistanceFromNest_3,SegsDistanceFromNest_4,SegsDistanceFromNest_5,SegsDistanceFromNest_6,SegsSpeed_1,SegsSpeed_2,SegsSpeed_3,SegsSpeed_4,SegsSpeed_5,SegsSpeed_6,SegsDistance_1,SegsDistance_2,SegsDistance_3,SegsDistance_4,SegsDistance_5,SegsDistance_6,ID1,ID2,ID3,ID4,ID5
2,11,1,THREE_CHAMBER-exp,1,1,1,1.1375,1.14388888888889,1.6079437860875,3,-1.45,0.487787637016708,3.2224086453422,0.341913763213725,0.262287829022641,0.362445414847162,0.161572052401747,15.1798156581472,0.215671945764437,886.667776261379,45.5394469744416,2188.4520295203,93.3591659947745,0.107916235369058,2.8676012,4.16133159705341,0.501845018450184,0.175771088814567,224,0.00436681222707424,0,0.00920810313075507,0.0202578268876611,0.0460405156537753,0.0810313075506446,0.0368324125230203,0.0607734806629834,0.859660828681165,1.89125382309856,4.29830414340582,7.56501529239425,3.43864331472466,5.67376146929569,0.41933192425821,0.922530233368063,2.09665962129105,3.69012093347225,1.67732769703284,2.76759070010419,229,39.3724659535973,155.07319640454,46.9478149494356,0.421731123388582,1.12254901960784,19.205402131026,1.58242327332346,0.375690607734807,35.0741618101915,17.108742509735,0.125,2.19955010422625,2.46004693079314,0.161063523862716,0.330191894259097,0.235759216498129,0.0944326777609682,0.298031004086595,0.293310173864652,0.0398572874517514,0.0817103272553547,0.473297237041166,0.0552639541364758,0.0815415240066884,0.0595365873079067,9.419168,37.86647,0.161356795923242,0.102031717048862,1.69603312365634,1.69603312365634,0.00879934150725603,0.0285275770136181,3.88908710845254,14.4614387997147,0.0152455104881201,0.191452700634648,594.086791308597,3.28670931517082,0.65906237990292,2.31994439952719,171,29.4004003408958,0.314917127071823,14.3411518096308,0.393726823210116,0.666809904430417,0.730803656210922,0.538758693753005,0.912433727942331,1,0.243934234557917,0.222669920182017,0.235333539162862,0.243934234557917,0.912827674990198,0.964741745205865,1,0,12.8315568823012,16.6055442006251,16.1023458915153,0,6.70931078813137,5.87064693961494,6.62544440327972,0,3.77398731832389,6.03837970931823,7.29637548209286,0,0.251599154554926,0.0838663848516421,0.0838663848516421,0,0.0838663848516421,0.335465539406568,0.503198309109852,0,153,198,192,0,80,70,79,0,45,72,87,0,3,1,1,0,1,4,6,0,0.279216184031762,0.302452415556693,0.245635390101939,1,0.0897626490923853,0.301019179743042,0.256234008457883,2.37985359361702,3.64803571891892,3.12720961428571,3.97697174594595,3.60509644705882,2.4341266,1,1,0,2,1,0,1,1,1,7,0,1,35,29,28,72,40,0,47,36,35,74,36,1,0.512451627808475,0.501613956439385,0.310985041448618,0.862653927911489,0.71110545084055,0.0665381889271337,2.22225990976224,2.27226941784127,1.69480599723957,2.45296801615312,2.27973447855675,0.491345646893078,0.0437611905816215,0.0325431044463689,0.0243690084749687,0.0485715211944667,0.0884036493308017,0.00163067900176502,0.211591035983135,0.262905862575198,0.114805724077247,0.280629280921044,0.0657620525170194,0.0325579887056949,9.05770015716553,8.35499572753906,9.07527637481689,8.68535137176514,10.9929151535034,8.47737312316895,38.9698257446289,37.6161880493164,37.6882362365723,38.2580795288086,36.5526657104492,42.002498626709,0.034363735520805,0.0276081289821822,0.0281952512184004,0.0279296502622826,0.0259464429475103,0.0324535732327392,112.231960210949,99.3892643358558,62.5652624536306,172.661097921431,131.807930173352,15.4803544320166,-0.037538,0.1061112,0.1993048,0.4209404,-0.08766652
2,11,1,THREE_CHAMBER-exp,2,2,1,0.8625,0.990925925925926,1.28656703816278,4,-2.55,0.526486724983163,3.16564014033831,0.303583120445641,0.268348376344398,0.373563218390805,0.224137931034483,39.7526664196783,0.199031387649445,879.901579864437,41.010662192453,1726.03893442623,77.8949596378987,0.112355389520618,2.7675686,5.19262612310838,0.42827868852459,0.157452138128467,170,0,0,0.0081799591002045,0.0204498977505112,0.0449897750511247,0.0961145194274029,0.0368098159509202,0.0756646216768916,0.637177583950092,1.59294395987523,3.50447671172551,7.48683661141358,2.86729912777541,5.89389265153835,0.335465539406568,0.838663848516421,1.84506046673613,3.94172008802718,1.50959492732956,3.10305623951076,174,27.717224901829,120.745817668418,34.9227233518447,0.355828220858896,0.756521739130435,14.5927509641857,1.56446165601428,0.470347648261759,36.6377110771303,19.2892685158777,0.142857142857143,2.31113068227171,2.49418608932807,0.186293008157111,0.353841795656042,0.267150017188747,0.0866917784672949,0.506395458009786,0.629984512483619,0.0345603308519952,0.0656433091510529,0.45867102213291,0.0536347929751877,0.0655370782670792,0.0682090800848077,9.664976,37.16928,0.206326934398003,0.0855121773566458,1.6103982330263,1.6103982330263,0.0072721519973129,0.025165890420965,4.04244441992844,16.0385551667563,0.0167680707321534,0.212225287155516,560.243052551523,3.43439978367644,0.668768303688152,2.31994439952719,149,23.7348650021409,0.304703476482618,12.4960913428947,0.393726823210116,0.666809904430417,0.730803656210922,0.538758693753005,0.912433727942331,1,0.243934234557917,0.222669920182017,0.235333539162862,0.243934234557917,0.912827674990198,0.964741745205865,1,12.8315568823012,0,14.1734190399275,14.0056862702242,3.77398731832389,0,5.70291416991166,5.11584947595017,6.70931078813137,0,5.95451332446659,6.62544440327972,0.0838663848516421,0,0.251599154554926,0,0.251599154554926,0,0.335465539406568,0.251599154554926,153,0,169,167,45,0,68,61,80,0,71,79,1,0,3,0,3,0,4,3,0.279216184031762,0,0.326360573677722,0.242276533915204,0.0897626490923853,1,0.324910542164283,0.182420971691666,3.05418161323529,3.80401748333333,6.71044647964602,3.29889440373832,4.90469119175258,NaN,0,0,2,1,1,0,2,1,1,4,2,0,71,21,51,54,33,0,53,12,42,28,39,0,0.561776823703818,0.411116617036155,0.866493771129533,0.501243464286872,0.398193859121011,0.459226076039674,2.28035954633679,2.01996241489444,2.59217190317803,2.15679885488693,1.79395763022808,1.97994942270971,0.0519387381837084,0.0241051456728832,0.0429491038762562,0.0229149396329349,0.0507432964386607,0.0153617374143546,0.176575345103098,0.241107030551709,0.353559023757699,0.218368074691218,0.0424257861343954,0.0853234257230347,10.0701026916504,10.2170600891113,9.85213565826416,8.29394912719727,10.0600366592407,9.5573034286499,40.4428558349609,35.7454719543457,40.119270324707,29.5915508270264,38.4994697570801,36.4115295410156,0.0373748864333086,0.0209413481880066,0.0223699323011946,0.0222757577301217,0.0275426679478023,0.0220023965925313,133.091970589012,61.4000328872353,137.530343787745,78.2547369059175,77.4224396012723,72.5198991689831,-0.993209,0.1911949,0.2294045,0.1315251,-1.188763
2,11,1,THREE_CHAMBER-exp,3,3,1,1.66964285714286,1.5505698005698,1.39985014985015,2,0.678571428571428,0.466171020466185,3.09215471910858,0.394395843998056,0.192460062729234,0.38265306122449,0.209183673469388,20.2117987492457,0.286038182288411,979.088499261501,44.1975848168154,2161.69961977186,94.8098077238187,0.14542709649038,2.9009454,5.52197668083491,0.416349809885932,0.155418852903926,186,0,0,0.0189753320683112,0.015180265654649,0.0759013282732448,0.0702087286527514,0.0569259962049336,0.0550284629981025,1.7990475848922,1.43923806791376,7.19619033956878,6.65647606410112,5.39714275467659,5.21723799618737,0.838663848516421,0.670931078813137,3.35465539406568,3.10305623951076,2.51599154554926,2.43212516069762,196,35.261332663887,126.977782930401,38.3684841446635,0.371916508538899,0.875,16.4378114309218,1.57161581513292,0.425047438330171,40.2986659015852,18.7860702067678,0.166666666666667,2.15544161696914,2.48566755536528,0.171999226313422,0.368961644465625,0.283272401278407,0.0856892431872186,0.506905963599572,0.402399657747355,0.0372247334238039,0.0798520967403295,0.45694042211417,0.0473337088125414,0.0797587823809159,0.0469121278673336,9.421895,38.5187,0.0809818670203725,0.0721747443689876,1.845624722973,1.845624722973,0.00736232870258391,0.0290473213514805,3.61952256099855,15.693444691162,0.0160736256619183,0.205340259147241,576.821707397699,3.15874757751203,0.663772447704957,2.31994439952719,174,31.3034279771242,0.330170777988615,14.5927509641857,0.393726823210116,0.666809904430417,0.730803656210922,0.538758693753005,0.912433727942331,1,0.243934234557917,0.222669920182017,0.235333539162862,0.243934234557917,0.912827674990198,0.964741745205865,1,16.6055442006251,14.1734190399275,0,13.4186215762627,6.03837970931823,5.95451332446659,0,4.44491839713703,5.87064693961494,5.70291416991166,0,7.21250909724122,0.335465539406568,0.335465539406568,0,0.167732769703284,0.0838663848516421,0.251599154554926,0,0.335465539406568,198,169,0,160,72,71,0,53,70,68,0,86,4,4,0,2,1,3,0,4,0.302452415556693,0.326360573677722,0,0.231563771271526,0.301019179743042,0.324910542164283,1,0.232184824957908,2.86926841,3.44112144,6.77321191369863,3.870594736,5.92415286666667,7.59136286666667,2,2,2,3,1,0,1,1,2,2,1,1,53,29,75,31,33,3,46,29,42,38,41,0,0.565290425675285,0.554344252045811,0.875237345436021,0.297398681974167,0.52348446255731,0.0226997929222972,2.33570753396308,2.3925032855173,2.60179201757436,1.45664803012335,2.090634902248,0.197170244934088,0.0479197551067557,0.057676365842476,0.0681980271384245,0.012795872717421,0.0327235678229056,0.00442877592524819,0.218387208563563,0.267314719190104,0.282744407909971,0.132015616244228,0.13050988746353,0.00272397515067567,9.65893936157227,8.9014892578125,9.0832633972168,7.88941669464111,11.0536108016968,7.43614482879639,38.8434066772461,41.147045135498,39.982723236084,33.9039916992188,35.4092140197754,42.814567565918,0.041769243763956,0.0263198103873708,0.0271879552810055,0.0265914128781388,0.0238236167408367,0.0350887895580016,151.455277888104,104.700205720961,169.489713221788,56.5333437789232,89.1003266107291,5.36858480237424,-0.1054058,-0.2301712,0.5612611,0.2262361,0.04492794
2,11,1,THREE_CHAMBER-exp,4,4,1,2.33035714285714,2.31461538461538,1.70563902589957,1,3.32142857142857,0.376362010746165,3.14593227761019,0.3672582257272,0.119814392412325,0.28968253968254,0.111111111111111,30.9466960102559,0.223613268369152,1254.34214461268,43.5266537380022,2241.88416988417,115.651028783983,0.147975158253648,2.8676012,4.60618963198459,0.472972972972973,0.216590774104138,239,0,0,0.0250481695568401,0.00578034682080925,0.109826589595376,0.0308285163776493,0.0847784200385356,0.0250481695568401,2.89684657840419,0.668503056554812,12.7015580745414,3.565349634959,9.80471149613725,2.89684657840419,1.09026300307135,0.251599154554926,4.7803839365436,1.34186215762627,3.69012093347225,1.09026300307135,252,56.1542567506042,364.785080921712,65.5917512879013,0.485549132947977,1.30569948186528,21.1343289826138,1.58365479592368,0.371868978805395,43.0070299716929,16.1862122763669,0.125,1.82934437667786,2.32199929970826,0.0984896799065983,0.261688685612385,0.194048795992628,0.0676398896197578,0.37259886404731,0.411723422433785,0.0443922093800953,0.117950824239897,0.535930337435785,0.0483749460792104,0.117602016069943,0.0360552066327215,10.3982,35.62259,0.143882338129274,0.117408785854147,1.91165865508651,1.91165865508651,0.0161079671233892,0.0395977473769856,3.19672667054632,9.6207464878063,0.0123266342518812,0.16837710283055,631.18809318915,2.77577131387835,0.658289147737343,2.31994439952719,165,36.7676681105147,0.317919075144509,13.8379535005209,0.393726823210116,0.666809904430417,0.730803656210922,0.538758693753005,0.912433727942331,1,0.243934234557917,0.222669920182017,0.235333539162862,0.243934234557917,0.912827674990198,0.964741745205865,1,16.1023458915153,14.0056862702242,13.4186215762627,0,7.29637548209286,6.62544440327972,7.21250909724122,0,6.62544440327972,5.11584947595017,4.44491839713703,0,0.503198309109852,0.251599154554926,0.335465539406568,0,0.0838663848516421,0,0.167732769703284,0,192,167,160,0,87,79,86,0,79,61,53,0,6,3,4,0,1,0,2,0,0.245635390101939,0.242276533915204,0.231563771271526,0,0.256234008457883,0.182420971691666,0.232184824957908,1,3.18675282857143,3.86411643428571,5.86542856692913,3.813242712,2.9538793175,6.8188889,2,0,2,7,0,2,1,0,2,0,0,0,41,17,39,60,35,1,54,19,74,77,25,3,0.653063090814578,0.199505392976395,0.534450979484092,0.644072820232577,0.219700828972352,0.055563533940823,2.56507311315853,1.2250896582373,2.35974325884918,1.97579884010634,1.00311933456912,0.431669529532296,0.129844438882578,0.0345020817027819,0.0541193905432316,0.0394944634578959,0.00739591534293521,0.00421567582842663,0.202311276255752,0.0604735815939499,0.199268281387487,0.088742132830699,0.0139628583337193,0.0300841745382445,10.3424606323242,10.0904026031494,10.462700843811,10.2611532211304,10.9173040390015,10.1474027633667,38.1259574890137,32.0553512573242,37.9817123413086,32.1351318359375,36.9673233032227,34.2398071289062,0.0401988548545317,0.0408654893386536,0.0352305970704044,0.0427045225165374,0.0405323905528996,0.0322168256368553,170.000957179815,58.151591328904,134.686572600156,193.793123180047,61.9334927648306,12.8545134291053,1.840779,-0.3554216,-0.2235399,0.2891535,0.2406541
3,11,1,THREE_CHAMBER-exp,1,1,1,0.957142857142857,1.26102941176471,1.4211743048569,4,-2.17142857142857,0.480519059480647,3.14743450354306,0.205726030172163,0.370709831581152,0.134751773049645,0.439716312056738,11.6672879182844,0.0892288844411841,826.746380962664,35.251877067388,2425.81042654028,73.3620787185607,0.165940842812416,3.2344165,8.14299491725768,0.319905213270142,0.131488680539675,141,0,0,0,0.00945626477541371,0.0378250591016548,0.0543735224586288,0.0378250591016548,0.0449172576832151,0,0.693731240837454,2.77492496334981,3.98895463481536,2.77492496334981,3.29522339397791,0,0.333351083379556,1.33340433351822,1.91676872943245,1.33340433351822,1.58341764605289,141,24.4540262395202,104.188655923933,30.6888563994637,0.333333333333333,0.854545454545454,11.7506256891293,1.54453293998229,0.390070921985816,28.616413684545,13.7507321894067,0.5,2.10197019091545,2.29557074215129,0.137497809720902,0.286144341224492,0.198883232585448,0.0872611086390441,0.198680203865694,0.238765854825942,0.0259730435500816,0.0540520569114441,0.516912954148601,0.0565371535603387,0.0539926202107272,0.0863534941551233,9.779922,38.45723,0.203162675037068,0.0750803137063772,1.58474950643442,1.58474950643442,0.00677085691131651,0.0224978564608852,4.74533248582533,18.9681788130995,0.0171346665928789,0.210018552297794,464.940701620653,3.25834914265915,0.667618233142516,2.40865207542493,135,23.4134293782641,0.319148936170213,11.25059906406,0.406271292979849,0.726278253250236,0.770569698202304,0.527234971641964,0.94252116965487,1,0.208003628180486,0.124900336037263,0.204321902418011,0.208003628180486,0.600471910657662,0.982299704122081,1,0,7.00037275097067,12.2506523141987,16.0008520022187,0,2.66680866703645,4.33356408393422,4.75025293815867,0,2.41679535450178,4.75025293815867,6.58368389674622,0,0,0,0,0,0,0.333351083379556,0,0,84,147,192,0,32,52,57,0,29,57,79,0,0,0,0,0,0,4,0,0,0.233625396276487,0.277174705923673,0.25070224014413,1,0.110395425595578,0.272157294793397,-0.114866067065422,2.7809313,8.33056758333333,5.35204874615385,9.3905010862069,5.31116831690141,8.37058098333333,0,0,0,0,0,0,0,0,0,2,2,0,1,13,29,54,56,12,3,16,21,39,56,6,0.256386388055278,0.336752698828771,0.473106776332852,0.748091956578119,0.926039819012907,0.142648673439606,1.45900219800219,1.77991005701019,2.01525874089535,2.53422246352483,2.23599955933995,0.846473853658217,0.0229937757030121,0.029949936784191,0.0274119150828054,0.0370030750991071,0.0375589898437898,0.000912632783437336,0.0936608499129339,0.141932227095268,0.179962765366233,0.224056166870438,0.173243735151232,0.012091226217114,8.65270328521729,8.686279296875,8.4608907699585,8.29629039764404,12.1119890213013,8.26459980010986,38.7952003479004,36.0288925170898,44.2875366210938,35.7099304199219,37.1356582641602,47.2364616394043,0.0295811795762607,0.0269916120653825,0.0203943018631033,0.0198094842309303,0.0223054872001734,0.0216487627421884,54.458951599896,65.0497850775719,69.2998377308249,106.04016908817,148.086129521951,22.1683330480009,-0.2915614,0.3480632,0.3233292,0.4011064,0.1603291
3,11,1,THREE_CHAMBER-exp,2,2,1,1.7375,1.6875,1.37745480326126,2,0.95,0.42937729689841,3.06436632649957,0.136953852041492,0.410191875939045,0.146788990825688,0.376146788990826,26.9180999828991,0.0874138579757685,1092.96521295407,25.4180201076911,3118.78947368421,59.19740119307,0.156974204369563,3.33445,9.54614770819672,0.286184210526316,0.132900745013218,105,0,0,0.0131147540983607,0.019672131147541,0.059016393442623,0.0557377049180328,0.0459016393442623,0.0360655737704918,0.776359359909114,1.16453903986367,3.49361711959101,3.29952727961374,2.7172577596819,2.13498823975006,0.333351083379556,0.500026625069333,1.500079875208,1.41674210436311,1.16672879182844,0.916715479293778,109,21.1557925575234,90.4727168641476,25.9664161549466,0.357377049180328,0.819548872180451,9.08381702209289,1.56936076896345,0.436065573770492,25.8139487169781,11.0839235223702,0.4,2.03025902979652,2.43305444492253,0.138770680287179,0.32319053962467,0.260074030529054,0.0631165090956159,0.451627173943097,0.597596057990829,0.0179189917074297,0.0417325085347241,0.458667486431631,0.0682112764423639,0.0415868923896688,0.108198188966611,9.660538,36.5269,0.185263286574371,0.104606081921974,1.64831363919915,1.64831363919915,0.00597039656713605,0.0193339027481652,4.45588914752523,19.2338750810152,0.0168842224512935,0.219187888878374,354.661112012342,2.95147929641694,0.669484584030794,2.40865207542493,77,14.9449176782505,0.252459016393443,6.41700835505645,0.406271292979849,0.726278253250236,0.770569698202304,0.527234971641964,0.94252116965487,1,0.208003628180486,0.124900336037263,0.204321902418011,0.208003628180486,0.600471910657662,0.982299704122081,1,7.00037275097067,0,7.91708823026445,10.500559126456,2.41679535450178,0,3.25017306295067,3.41684860464045,2.66680866703645,0,3.16683529210578,5.250279563228,0,0,0.0833377708448889,0.250013312534667,0,0,0,0.500026625069333,84,0,95,126,29,0,39,41,32,0,38,63,0,0,1,3,0,0,0,6,0.233625396276487,0,0.24580450591549,0.228318552648134,0.110395425595578,1,0.237848573682497,-0.0860024253507695,NaN,6.59622608974359,3.93005175862069,11.0265740211864,9.03565004255319,7.4958436,0,1,0,2,0,1,0,4,0,2,0,0,0,24,9,52,39,9,0,16,9,43,28,13,3.70493868326479e-05,0.352799788817517,0.400351042940239,0.766343410766552,0.472956137954031,0.583844083406298,0.000598824019984002,1.81459721363718,1.85393406424647,2.55287720136546,2.10468493623478,2.18318729238412,0,0.0354981081569234,0.0116381386388055,0.0222527879663592,0.021914813802813,0.0162096553768895,0,0.133503452555725,0.266820421622022,0.208977066429551,0.0968475456983147,0.126471446638778,6.3219633102417,10.2143831253052,9.76519203186035,7.77522802352905,11.1493730545044,10.3761196136475,46.9112091064453,35.838809967041,33.2125511169434,35.1711006164551,38.1750869750977,39.6602935791016,NaN,0.0324454320539797,0.0132503127989126,0.0152934647509078,0.0169466918981155,0.022802142989227,0,81.5029253195971,37.8296430408955,83.3035024981946,56.8561513181776,95.1533426940441,-0.9202404,0.1468212,-0.274962,-0.07071652,-0.8559577
3,11,1,THREE_CHAMBER-exp,3,3,2,1.27142857142857,1.069774718398,1.28314393939394,3,-0.914285714285714,0.436481906171917,2.95708651335585,0.310768361640792,0.163204533245914,0.18,0.233333333333333,28.5848553997969,0.19833369672407,1088.62763945032,40.5854944014609,2043.85802469136,92.9832229642882,0.268789536325228,3.734584,10.4066335831622,0.302469135802469,0.139005113900511,144,0,0,0.0123203285420945,0.0246406570841889,0.0431211498973306,0.102669404517454,0.0308008213552361,0.0780287474332649,1.14558385582285,2.29116771164571,4.00954349537999,9.54653213185711,2.86395963955713,7.2553644202114,0.500026625069333,1.00005325013867,1.75009318774267,4.16688854224445,1.25006656267333,3.16683529210578,150,28.6395963955713,79.0071755592662,29.518961928628,0.308008213552361,0.617283950617284,12.5006656267333,1.56301362008186,0.498973305954825,46.3961461608256,20.251078315308,0.222222222222222,1.98899094442221,2.29256629219376,0.133967118410926,0.306924792337579,0.247769519029606,0.0591552733079735,0.413528521669617,0.430941704035874,0.0219259481110338,0.0502333494263972,0.514307794878869,0.0359140595018931,0.0500989458158918,0.0926200038552615,9.357566,35.90635,0.0297898528811006,0.0778304083634232,1.82649024424319,1.82649024424319,0.00611013965681195,0.0231498808612205,4.38124102544736,20.2161640495893,0.0181181499082264,0.226929385636823,431.32858020626,3.02842764444052,0.673626857254383,2.40865207542493,131,25.0119141854656,0.268993839835729,10.9172479806804,0.406271292979849,0.726278253250236,0.770569698202304,0.527234971641964,0.94252116965487,1,0.208003628180486,0.124900336037263,0.204321902418011,0.208003628180486,0.600471910657662,0.982299704122081,1,12.2506523141987,7.91708823026445,0,20.4177538569978,4.75025293815867,3.16683529210578,0,4.58357739646889,4.33356408393422,3.25017306295067,0,12.6673411684231,0.333351083379556,0,0,0.166675541689778,0,0.0833377708448889,0,0.916715479293778,147,95,0,245,57,38,0,55,52,39,0,152,4,0,0,2,0,1,0,11,0.277174705923673,0.24580450591549,0,0.274250731572516,0.272157294793397,0.237848573682497,1,0.0849952216963153,8.56602655263158,8.38082861538462,8.32015721126761,10.4778816747312,8.74689474568966,5.010011125,0,0,1,2,3,0,4,3,4,1,0,0,11,57,36,78,57,4,3,24,27,61,35,0,0.157297802971361,0.656555224682416,0.495155792671631,0.882423770886592,0.414227956670541,0.0131150426899041,1.00289999166884,2.50549272891298,2.14036573681412,2.26246402059026,1.79159948831072,0.120296938180663,0.0241608313882405,0.0403932810625813,0.0276342114038013,0.0286113889815124,0.010739740745715,9.26530744606433e-06,0.0350440887703308,0.29716987685653,0.204160646141306,0.192064021340447,0.072635659273736,0.00268693915935866,9.29870223999023,8.66785335540771,9.35197830200195,8.82761001586914,11.3042707443237,9.54463195800781,37.1055717468262,34.7179718017578,39.8974838256836,32.6690216064453,39.0638084411621,48.4466209411621,0.0406233947889672,0.022393172434622,0.0236396830253027,0.0203086427023313,0.0229248868308574,0.0301081030530498,45.7013191375881,105.606201201677,83.6135588604957,127.09148603119,66.5050966963172,2.83016168698668,-1.785809,0.3131023,-0.1322534,-0.5501256,-0.2942852
